OBJECTID,N_SQ_IR,C_CAINSEE,N_QU,C_IR,C_TYPEIR,L_IR,M2_IP,M2_POP,M2_EMP,NOM_EPT,EPT,IRIS,IRIS_NUM,DEP,UU2010,COM,LIBCOM,LIBIRIS,TYP_IRIS,MODIF_IRIS,LAB_IRIS,SHAPE_ha,P12_POP1564,P12_ACT1564,TX12_ACT1564,P12_ACTOCC1564,TX12_ACTOCC1564,C12_ACTOCC15P,C12_ACTOCC15P_TCOM,TX12_ACTOCC15P_TCOM,C12_ACT1564_CS1,C12_ACT1564_CS2,C12_ACT1564_CS3,C12_ACT1564_CS4,C12_ACT1564_CS5,C12_ACT1564_CS6,SHAPE_Length,SHAPE_Area
2219,930001163,93072,,930720106,H,Cité Jardin 2,112016.81553616,110748.63334119,110748.63334119,Plaine Commune,T6,930720106,930720106,93,00851,93072,Stains,Cite Jardin 2,H,00,1,13.7395394696,925.320139075226,684.821732581205,74.0091676017797,532.776856880594,57.5775706571194,532.776856880594,288.697832991899,54.1873824404129,0,10.5316988498132,20.0549039536278,100.108570419264,341.46985855495,196.859559634744,2041.2322784451,137406.557712797
2220,930002097,93072,,930720107,H,Centre Ville,289745.76950616,250225.49345549,284394.11084366,Plaine Commune,T6,930720107,930720107,93,00851,93072,Stains,Centre Ville,H,00,1,35.0349529125,1995.23764808092,1452.92922243822,72.8198580171988,1214.83513940343,60.8867390093554,1224.24023447206,715.76088637901,58.4657215328063,0,73.0571148570285,51.1499942242627,292.449730888671,614.370994836581,388.21142073802,3469.06591134559,350379.979443245
2221,930001165,93072,,930720109,H,Globe 1,124338.33548277,112245.7190284,124087.26480768,Plaine Commune,T6,930720109,930720109,93,00851,93072,Stains,Globe 1,H,00,1,14.983309207,956.75434594392,689.977395165168,72.1164631329108,529.441016494871,55.3371948336992,540.655006116877,275.848243263051,51.021120703989,0,37.119619052217,43.4900719137737,159.291057767854,246.43756948519,161.294369850653,1589.25377227165,149843.420934627
2222,930001166,93072,,930720110,H,Globe 2,166849.24830027,109204.49149829,160078.64581399,Plaine Commune,T6,930720110,930720110,93,00851,93072,Stains,Globe 2,H,00,2,21.1485606407,1640.83239010604,1147.23816176359,69.9180591924715,830.694562432388,50.626411779859,854.030684170714,474.780057759072,55.5928570903861,0,19.3294477837732,45.5008487628226,205.27648103582,527.889827341624,300.444835832222,2138.90476342719,211500.370898871
2223,930002103,93072,,930720111,H,Moulin Neuf 1,104756.8269832,102310.05160564,104704.56281826,Plaine Commune,T6,930720111,930720111,93,00851,93072,Stains,Moulin Neuf 1,H,00,1,12.5010656068,1559.39110031635,1042.33030094909,66.8421347754025,851.833497681314,54.6260330399799,983.432754606297,447.711054825536,45.5253348770929,0,47.6520950893667,53.9103392830178,183.513082868335,425.221101359176,308.723181443444,1742.92497860904,125019.575528776
2224,930002102,93072,,930720112,H,Moulin Neuf 2,473417.59781071,208286.66790532,301136.81495551,Plaine Commune,T6,930720112,930720112,93,00851,93072,Stains,Moulin Neuf 2,H,00,1,53.0695024389,2390.81274064091,1606.8641377755,67.2099537726551,1294.0027671313,54.1239698590704,1337.54363061222,645.12790625064,48.2322887631975,0,43.2165824608516,103.030515178233,345.412414317226,636.986334643444,426.97878050667,3760.44866748591,530736.184063385
2225,930002084,93072,,930720113,H,Pretresse Nexon,136526.68008746,112154.05931584,135555.23073141,Plaine Commune,T6,930720113,930720113,93,00851,93072,Stains,Pretresse Nexon,H,00,2,17.0972620957,1030.21396044152,708.498606698193,68.7719865875775,539.778226055919,52.3947691239387,544.107697737753,269.870223687124,49.598677763459,0,34.3953034786595,35.2793363582466,148.656038524505,262.920920714579,199.903772825372,1894.74370513451,170986.595468634
2226,930002094,93072,,930720114,H,Maroc,216743.98539272,174760.01741332,216743.98119412,Plaine Commune,T6,930720114,930720114,93,00851,93072,Stains,Maroc,H,00,1,26.2849937969,1720.034680353,1254.75561765197,72.9494371238173,1032.41032957691,60.0226461343806,1032.41032957691,592.677661446507,57.4071805044213,0,75.4227005017671,87.40541489912,260.943635511092,477.501180668145,324.288929635028,2841.70016724954,263296.946297401
2227,930002096,93072,,930720115,H,Avenir 1,179120.8734977,171344.44296147,175736.77181934,Plaine Commune,T6,930720115,930720115,93,00851,93072,Stains,Avenir 1,H,00,1,23.069644593,1421.37782506304,1032.45884965739,72.6378891982219,779.862800194599,54.8666784048084,792.45793960834,343.560032487411,43.353724572084,0,32.2983305848938,53.0591561324425,267.184705409098,311.173483381646,312.378116941514,2612.31176726762,230719.05266399
2228,930002095,93072,,930720116,H,Avenir 2,258399.88342973,244540.33895834,250363.84783556,Plaine Commune,T6,930720116,930720116,93,00851,93072,Stains,Avenir 2,H,00,1,31.9762074965,1617.39829675836,1098.8070778085,67.9367030378825,887.481647371059,54.8709399008133,898.293752259822,381.520912508512,42.4717317190203,3.09727332873255,70.1709089394784,92.009497780909,206.890595614879,361.943717566408,341.248713032228,2770.89735170991,319894.567643799
2229,930002092,93072,,930720117,H,Avenir Cerisaie,1563362.89925247,316078.89218178,717340.77155996,Plaine Commune,T6,930720117,930720117,93,00851,93072,Stains,Avenir Cerisaie,H,00,1,169.195777946,1573.4924659303,1105.56444467796,70.2618200351099,858.082692030326,54.5336384259711,859.932889965102,418.570851088841,48.6748275328587,0,79.9174768423016,39.4447288364351,270.442208590935,340.575930544095,340.001809222171,7077.60942397988,1690093.90181218
2230,930001174,93073,,930730101,A,Centre Activité Charles de Gaulle,14905944.3219869,1299869.08250839,14135373.2640777,Territoire des aéroports,T7,930730101,930730101,93,00851,93073,Tremblay-en-France,Centre Activite Charles de Gaulle,A,00,3,1723.80776174,1698.28146357331,1266.69466220342,74.5868508473384,1119.56288277544,65.923282258513,1119.26271822327,286.330743667424,25.582085332204,2.71447992659236,44.42693158559,141.769030570946,324.871498567307,465.530420546681,268.267826326042,26356.052723691,17248062.5104757
2231,930001175,93073,,930730201,H,Cottages 1,407250.69720587,396646.324594,396646.324594,Territoire des aéroports,T7,930730201,930730201,93,00851,93073,Tremblay-en-France,Cottages 1,H,00,1,49.1523807891,1768.91658006346,1287.37142758787,72.7773961812087,1142.03051158245,64.5610157343589,1144.61161381889,296.505930603517,25.9045013193823,0,68.5543515737928,164.606821121984,415.411042615456,383.223462793656,240.10570747804,2998.81663065249,491574.57950986
2232,930001176,93073,,930730202,H,Cottages 2,316474.41264534,303011.91964122,303968.44133949,Territoire des aéroports,T7,930730202,930730202,93,00851,93073,Tremblay-en-France,Cottages 2,H,00,1,40.2316700915,1250.39492624362,928.909319698186,74.2892745485441,792.705264453422,63.3963916372272,792.705264453422,239.271778325869,30.184204527877,0,67.4613313695554,99.0620812951413,266.565666369379,283.603383167897,195.836091866115,2612.11870877444,401548.0517095
2233,930001177,93073,,930730301,H,Vert Galant 1,358906.17311871,339906.00020794,358906.17311871,Territoire des aéroports,T7,930730301,930730301,93,00851,93073,Tremblay-en-France,Vert Galant 1,H,00,1,44.3124353982,1734.53138639429,1356.96088921848,78.2321323132299,1142.81655701006,65.8861849358477,1153.44512230992,372.658109977164,32.3082652801782,0,76.1815369914123,157.216679118353,388.886661229383,458.667731857703,254.478272479776,3063.19703622551,443155.135539581
2234,930001178,93073,,930730302,H,Vert Galant 2,350720.54948601,324451.5315477,346355.1876288,Territoire des aéroports,T7,930730302,930730302,93,00851,93073,Tremblay-en-France,Vert Galant 2,H,00,1,43.4715473077,1351.60941241529,1017.66971469902,75.2931805114073,934.27447421536,69.1231109840999,936.914317823203,300.003527976709,32.0203803346423,0,59.9328367961546,147.428292320685,330.435435691775,307.072887127962,170.160115895356,3222.22581989803,434742.818722829
2235,930001773,93073,,930730303,H,Vert Galant 3,468249.86132406,384741.76414759,393340.36385352,Territoire des aéroports,T7,930730303,930730303,93,00851,93073,Tremblay-en-France,Vert Galant 3,H,00,1,54.9331763559,1682.9457253632,1232.63529816284,73.2427243247446,1103.44802014037,65.5664650089788,1109.05975484009,333.002079031394,30.0256210342253,0,57.5536960607615,171.994315280446,395.429088055228,352.085862649643,243.285633860139,4683.84263085769,548803.704945778
2236,930001180,93073,,930730304,H,Vert Galant 4,348430.31489454,337358.9033073,348430.31489454,Territoire des aéroports,T7,930730304,930730304,93,00851,93073,Tremblay-en-France,Vert Galant 4,H,00,1,41.3335178404,1524.51165537055,1085.30497966314,71.1903366458257,943.693757937709,61.9013803281375,952.406171070648,211.1656229573,22.1718033094974,0,61.1860095343611,129.733094224749,348.025455608915,334.635519062708,200.184334863847,2662.69589626801,413365.46917336
2237,930001768,93073,,930730401,H,Centre Ville 1,288521.9010457,144049.15539387,286316.79339135,Territoire des aéroports,T7,930730401,930730401,93,00851,93073,Tremblay-en-France,Centre Ville 1,H,00,1,34.1141987346,2707.8991830125,1827.5118732591,67.4881799412496,1395.62390313337,51.5389905166543,1421.43634120598,616.075501307384,43.3417581532135,0,42.594138709654,59.4888299084648,326.100930318712,818.196261040409,524.73898243489,2688.80070426606,341174.160417156
2238,930001182,93073,,930730402,H,Centre Ville 2,176849.58428105,158226.92321627,171652.81696551,Territoire des aéroports,T7,930730402,930730402,93,00851,93073,Tremblay-en-France,Centre Ville 2,H,00,1,25.9278313316,2126.14774756352,1614.64372638395,75.9422165385385,1315.74355513622,61.8839192452174,1327.74009231311,564.099469151904,42.4856846921874,0,55.4205055418179,81.4240669794048,339.03129992073,649.57428773502,432.093739030607,3207.35436859688,259299.366744702
2239,930001183,93073,,930730403,H,Centre Ville 3,289310.94480565,152672.87857253,194572.24387065,Territoire des aéroports,T7,930730403,930730403,93,00851,93073,Tremblay-en-France,Centre Ville 3,H,00,1,34.9159167013,1454.21066536539,1104.94871148071,75.9827126699747,977.725619163085,67.2341114289255,987.919801022196,365.611250981968,37.0081914142901,0,7.57724062625738,154.242582394157,359.145633377585,388.714083027526,175.252059770539,3526.77053493594,349188.300639515
2240,930001771,93073,,930730404,H,Centre Ville 4,56591.28114523,54764.79326532,55859.20386945,Territoire des aéroports,T7,930730404,930730404,93,00851,93073,Tremblay-en-France,Centre Ville 4,H,00,1,7.42276269472,886.198187560336,591.25376604382,66.7180066878173,427.296859796789,48.2168510153601,430.122285361331,207.367401891053,48.2112666440547,0,7.87734792986831,22.9661692836802,131.828234929702,190.60597563974,214.970334803954,1165.48945110876,74233.9906672587
2241,930001762,93073,,930730501,H,Bois Saint-Denis 1,428345.63524691,425396.85190763,425396.70316765,Territoire des aéroports,T7,930730501,930730501,93,00851,93073,Tremblay-en-France,Bois Saint-Denis 1,H,00,1,51.3185346847,1855.85915177131,1332.77850359931,71.814636489372,1185.03849085088,63.8539023675279,1194.12419433581,339.190167335642,28.4049321623791,0,60.9264272711665,236.945175076657,382.219812609433,392.694380601551,248.081294035613,3588.09056328629,511784.296885292
2242,930001772,93073,,930730502,H,Bois Saint-Denis 2,948414.90738055,488569.64377921,627596.87514602,Territoire des aéroports,T7,930730502,930730502,93,00851,93073,Tremblay-en-France,Bois Saint-Denis 2,H,00,1,108.526277178,2393.98327559992,1836.14225861074,76.6982074321557,1677.88617547189,70.0876314623135,1694.62540119223,529.602331531173,31.2518820477126,0,74.2660829394219,275.105979187119,561.790958956349,560.228614609401,348.343653987114,6407.65870915069,1085310.95959842
2243,930001187,93074,,930740101,H,Vert Galant Grand Cerf,1207459.43445613,596835.47084066,1127519.09486094,Grand-Paris Est,T9,930740101,930740101,93,00851,93074,Vaujours,Vert Galant Grand Cerf,H,00,4,139.412285134,3282,2639,80.4082876294942,2349,71.5722120658135,2392,672,28.0936454849498,0,120,344,872,780,476,9333.67754284387,1395609.97303371
2244,930001188,93074,,930740102,H,Vieux Pays Carrières,2192256.12878451,306791.31962103,527470.83040706,Grand-Paris Est,T9,930740102,930740102,93,00851,93074,Vaujours,Vieux Pays Carrieres,H,00,4,232.259683931,1395,1062,76.1290322580645,953,68.3154121863799,956,224,23.4309623430962,0,56,176,288,320,184,8298.09148152844,2320964.04682766
2245,930001189,93077,,930770101,H,Allée de la Tour,282199.0770983,250794.30906381,282199.0770983,Grand-Paris Est,T9,930770101,930770101,93,00851,93077,Villemomble,Allee de la Tour,H,00,1,33.7252903372,1346.19706855235,1004.69288499256,74.6319323123302,911.246301444969,67.6904089848368,926.334641934358,371.960985350945,40.154061881376,0,74.1006433479313,260.834998170167,289.312684730663,235.928510411794,136.659511539865,3387.50902320161,337245.678084238
2246,930001190,93077,,930770102,H,Coquetiers Gallieni,233574.83717429,194112.43268945,233574.83717429,Grand-Paris Est,T9,930770102,930770102,93,00851,93077,Villemomble,Coquetiers Gallieni,H,00,1,27.9624264614,1631.38138211451,1266.23278081775,77.6172141413386,1074.9057712747,65.8892998939012,1081.06682098793,561.790396783016,51.9662971683494,0,93.1349906401481,230.803822100405,282.256918225912,393.904638743201,245.546062380045,2732.65666511155,279616.323428079
2247,930003766,93077,,930770103,H,Marnaudes,158028.2391815,136856.7814868,157498.15717176,Grand-Paris Est,T9,930770103,930770103,93,00851,93077,Villemomble,Marnaudes,H,00,1,18.6766921335,1719.57529600213,1196.00553643897,69.5523795450877,982.031971709794,57.1089834794054,992.281995721631,481.21932960425,48.4962270482683,0,39.6708971205921,110.441361254935,314.386858408362,427.584273837582,277.047011957193,2093.24013983632,186759.734854824
2248,930002390,93077,,930770104,H,Foch  - François Coppée,283321.85480536,265688.10342338,282860.59589907,Grand-Paris Est,T9,930770104,930770104,93,00851,93077,Villemomble,Foch_Francois Coppee,H,00,1,34.5530437822,1214.51517411371,868.329594744204,71.4959856617574,804.504015622249,66.2407545635926,811.473697511598,333.337076588568,41.0779890476738,0,83.0537088513716,303.148615516942,253.080380911357,155.250921512927,73.7959679516056,3087.88628819056,345517.543411662
2249,930003784,93077,,930770105,H,Bondy,276511.80881206,268327.64549906,276193.5775406,Grand-Paris Est,T9,930770105,930770105,93,00851,93077,Villemomble,Bondy,H,00,1,34.3038392081,1706.89994497127,1292.56112295455,75.7256526232007,1138.64904133654,66.7085991004414,1138.64904133654,531.939637857132,46.7167334750261,0,34.875046709015,429.346589055368,337.65027301147,255.26198770897,214.926198918036,2868.19447242763,343025.567583993
2250,930001858,93077,,930770106,H,Centre Ville,170670.08488809,150457.48559743,169280.39955878,Grand-Paris Est,T9,930770106,930770106,93,00851,93077,Villemomble,Centre Ville,H,00,1,22.5221273415,2050.22390105913,1627.12746960845,79.3634036149849,1434.79651585624,69.9824304611331,1449.52257010046,740.069523507226,51.056088312991,0,84.7222619399488,324.997321382643,443.918224530371,470.23589112138,284.499785615262,2161.61257725579,225212.885682726
2251,930002398,93032,,930770107,H,Carette - Eglise,345232.29668373,251181.16291622,333204.37412695,Grand-Paris Est,T9,930770107,930770107,93,00851,93077,Villemomble,Carette_Eglise,H,00,1,41.0520603877,1488.00609332232,1140.8467679303,76.6694957130921,1025.13771443521,68.8933814878641,1036.44259032364,447.261073054286,43.1534826173656,0,69.6138680702429,289.312891454578,345.187598663837,309.083971318677,115.374429219237,3080.99750355957,410504.850257837
2252,930003786,93077,,930770108,H,Trois Freres,44175.67134065,30436.67096747,42490.72822342,Grand-Paris Est,T9,930770108,930770108,93,00851,93077,Villemomble,Trois Freres,H,00,1,5.41114351738,1096.85349419062,831.553736028598,75.8126532333485,692.27970801408,63.1150569953668,706.383850961724,310.339276651585,43.933518048164,0,40.8210783642907,26.0246637785049,155.415815660944,406.8063443078,191.371362127417,1205.342420379,54109.0540324939
2253,930003789,93077,,930770109,H,Mermoz,294728.62356996,268048.81559904,287352.46248702,Grand-Paris Est,T9,930770109,930770109,93,00851,93077,Villemomble,Mermoz,H,00,1,36.4156804876,1860.90705689652,1495.62391541158,80.3706939510387,1313.24930422857,70.5703865951646,1329.84443795774,608.044366306428,45.7229694655271,0,100.642123745912,310.69320242626,431.484348592308,408.75612226452,234.165441813638,2544.08375592831,364140.100008181
2254,930003796,93077,,930770110,H,Neuilly Epoque,413505.22625915,350293.69036584,413224.38893104,Grand-Paris Est,T9,930770110,930770110,93,00851,93077,Villemomble,Neuilly Epoque,H,00,1,49.8592276656,1759.3793011764,1335.26286661083,75.8939738416846,1242.84063873358,70.6408582789713,1259.68645336801,536.868586941027,42.6192236572526,0,75.7427993238205,396.047533726835,405.500659068681,347.238747682413,107.469949184003,3402.06714422952,498566.209757066
2255,930003797,93077,,930770111,H,Benoni Eustache,107007.74848894,64209.65021085,74855.76911006,Grand-Paris Est,T9,930770111,930770111,93,00851,93077,Villemomble,Benoni Eustache,H,00,1,11.6931390692,1012.1581811852,789.592308223461,78.0107618454342,656.407315831852,64.852246223335,659.402067318777,265.99454583539,40.3387491514793,0,6.80343315989208,46.5136555365916,121.836790512945,349.237898909835,251.917644641644,2066.87895636911,116924.669658504
2256,930003787,93077,,930770112,H,Plateau d'Avron,762539.22419869,336330.30568836,680943.18020524,Grand-Paris Est,T9,930770112,930770112,93,00851,93077,Villemomble,Plateau d'Avron,H,00,1,87.6716794113,2114.05414879959,1571.66074003934,74.3434476799833,1381.65686765429,65.3557936743873,1406.18747110191,398.573423296192,28.3442593172775,0,164.229890915087,270.794655664951,390.489369660408,529.479089082022,206.22310542963,5393.19584801611,876673.207425027
